id,obs,peakid,peakobs,peakno,country,place,dateorig,n,startyear,endyear,type,interval,calendar,sourcetype,values,lat,lon,population,complete,source
63,82,99,82,1,Netherlands,Leiden,1624-03-23,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,83,99,83,1,Netherlands,Leiden,1624-03-24,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,84,99,84,1,Netherlands,Leiden,1624-03-25,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,85,99,85,1,Netherlands,Leiden,1624-03-26,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,86,99,86,1,Netherlands,Leiden,1624-03-27,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,87,99,87,1,Netherlands,Leiden,1624-03-28,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,88,99,88,1,Netherlands,Leiden,1624-03-29,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,89,99,89,1,Netherlands,Leiden,1624-03-30,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,90,99,90,1,Netherlands,Leiden,1624-03-31,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,91,99,91,1,Netherlands,Leiden,1624-04-01,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,92,99,92,1,Netherlands,Leiden,1624-04-02,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,93,99,93,1,Netherlands,Leiden,1624-04-03,9,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,94,99,94,1,Netherlands,Leiden,1624-04-04,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,95,99,95,1,Netherlands,Leiden,1624-04-05,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,96,99,96,1,Netherlands,Leiden,1624-04-06,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,97,99,97,1,Netherlands,Leiden,1624-04-07,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,98,99,98,1,Netherlands,Leiden,1624-04-08,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,99,99,99,1,Netherlands,Leiden,1624-04-09,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,100,99,100,1,Netherlands,Leiden,1624-04-10,1,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,101,99,101,1,Netherlands,Leiden,1624-04-11,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,102,99,102,1,Netherlands,Leiden,1624-04-12,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,103,99,103,1,Netherlands,Leiden,1624-04-13,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,104,99,104,1,Netherlands,Leiden,1624-04-14,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,105,99,105,1,Netherlands,Leiden,1624-04-15,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,106,99,106,1,Netherlands,Leiden,1624-04-16,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,107,99,107,1,Netherlands,Leiden,1624-04-17,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,108,99,108,1,Netherlands,Leiden,1624-04-18,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,109,99,109,1,Netherlands,Leiden,1624-04-19,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,110,99,110,1,Netherlands,Leiden,1624-04-20,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,111,99,111,1,Netherlands,Leiden,1624-04-22,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,112,99,112,1,Netherlands,Leiden,1624-04-23,1,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,113,99,113,1,Netherlands,Leiden,1624-04-24,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,114,99,114,1,Netherlands,Leiden,1624-04-25,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,115,99,115,1,Netherlands,Leiden,1624-04-26,10,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,116,99,116,1,Netherlands,Leiden,1624-04-27,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,117,99,117,1,Netherlands,Leiden,1624-04-28,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,118,99,118,1,Netherlands,Leiden,1624-04-29,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,119,99,119,1,Netherlands,Leiden,1624-04-30,1,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,120,99,120,1,Netherlands,Leiden,1624-05-01,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,121,99,121,1,Netherlands,Leiden,1624-05-02,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,122,99,122,1,Netherlands,Leiden,1624-05-03,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,123,99,123,1,Netherlands,Leiden,1624-05-04,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,124,99,124,1,Netherlands,Leiden,1624-05-05,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,125,99,125,1,Netherlands,Leiden,1624-05-06,1,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,126,99,126,1,Netherlands,Leiden,1624-05-07,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,127,99,127,1,Netherlands,Leiden,1624-05-08,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,128,99,128,1,Netherlands,Leiden,1624-05-09,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,129,99,129,1,Netherlands,Leiden,1624-05-10,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,130,99,130,1,Netherlands,Leiden,1624-05-11,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,131,99,131,1,Netherlands,Leiden,1624-05-12,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,132,99,132,1,Netherlands,Leiden,1624-05-13,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,133,99,133,1,Netherlands,Leiden,1624-05-14,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,134,99,134,1,Netherlands,Leiden,1624-05-15,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,135,99,135,1,Netherlands,Leiden,1624-05-16,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,136,99,136,1,Netherlands,Leiden,1624-05-17,1,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,137,99,137,1,Netherlands,Leiden,1624-05-18,1,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,138,99,138,1,Netherlands,Leiden,1624-05-19,8,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,139,99,139,1,Netherlands,Leiden,1624-05-20,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,140,99,140,1,Netherlands,Leiden,1624-05-21,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,141,99,141,1,Netherlands,Leiden,1624-05-22,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,142,99,142,1,Netherlands,Leiden,1624-05-23,9,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,143,99,143,1,Netherlands,Leiden,1624-05-24,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,144,99,144,1,Netherlands,Leiden,1624-05-25,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,145,99,145,1,Netherlands,Leiden,1624-05-26,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,146,99,146,1,Netherlands,Leiden,1624-05-27,9,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,147,99,147,1,Netherlands,Leiden,1624-05-28,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,148,99,148,1,Netherlands,Leiden,1624-05-29,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,149,99,149,1,Netherlands,Leiden,1624-05-30,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,150,99,150,1,Netherlands,Leiden,1624-05-31,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,151,99,151,1,Netherlands,Leiden,1624-06-01,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,152,99,152,1,Netherlands,Leiden,1624-06-02,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,153,99,153,1,Netherlands,Leiden,1624-06-03,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,154,99,154,1,Netherlands,Leiden,1624-06-04,8,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,155,99,155,1,Netherlands,Leiden,1624-06-05,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,156,99,156,1,Netherlands,Leiden,1624-06-06,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,157,99,157,1,Netherlands,Leiden,1624-06-07,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,158,99,158,1,Netherlands,Leiden,1624-06-08,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,159,99,159,1,Netherlands,Leiden,1624-06-09,9,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,160,99,160,1,Netherlands,Leiden,1624-06-10,9,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,161,99,161,1,Netherlands,Leiden,1624-06-11,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,162,99,162,1,Netherlands,Leiden,1624-06-12,8,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,163,99,163,1,Netherlands,Leiden,1624-06-13,1,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,164,99,164,1,Netherlands,Leiden,1624-06-14,1,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,165,99,165,1,Netherlands,Leiden,1624-06-15,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,166,99,166,1,Netherlands,Leiden,1624-06-16,9,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,167,99,167,1,Netherlands,Leiden,1624-06-17,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,168,99,168,1,Netherlands,Leiden,1624-06-18,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,169,99,169,1,Netherlands,Leiden,1624-06-19,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,170,99,170,1,Netherlands,Leiden,1624-06-20,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,171,99,171,1,Netherlands,Leiden,1624-06-21,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,172,99,172,1,Netherlands,Leiden,1624-06-22,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,173,99,173,1,Netherlands,Leiden,1624-06-23,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,174,99,174,1,Netherlands,Leiden,1624-06-24,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,175,99,175,1,Netherlands,Leiden,1624-06-25,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,176,99,176,1,Netherlands,Leiden,1624-06-26,8,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,177,99,177,1,Netherlands,Leiden,1624-06-27,10,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,178,99,178,1,Netherlands,Leiden,1624-06-28,1,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,179,99,179,1,Netherlands,Leiden,1624-06-29,9,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,180,99,180,1,Netherlands,Leiden,1624-06-30,8,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,181,99,181,1,Netherlands,Leiden,1624-07-01,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,182,99,182,1,Netherlands,Leiden,1624-07-02,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,183,99,183,1,Netherlands,Leiden,1624-07-03,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,184,99,184,1,Netherlands,Leiden,1624-07-04,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,185,99,185,1,Netherlands,Leiden,1624-07-05,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,186,99,186,1,Netherlands,Leiden,1624-07-06,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,187,99,187,1,Netherlands,Leiden,1624-07-07,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,188,99,188,1,Netherlands,Leiden,1624-07-08,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,189,99,189,1,Netherlands,Leiden,1624-07-09,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,190,99,190,1,Netherlands,Leiden,1624-07-10,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,191,99,191,1,Netherlands,Leiden,1624-07-11,7,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,192,99,192,1,Netherlands,Leiden,1624-07-12,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,193,99,193,1,Netherlands,Leiden,1624-07-13,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,194,99,194,1,Netherlands,Leiden,1624-07-14,8,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,195,99,195,1,Netherlands,Leiden,1624-07-15,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,196,99,196,1,Netherlands,Leiden,1624-07-16,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,197,99,197,1,Netherlands,Leiden,1624-07-17,5,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,198,99,198,1,Netherlands,Leiden,1624-07-18,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,199,99,199,1,Netherlands,Leiden,1624-07-19,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,200,99,200,1,Netherlands,Leiden,1624-07-20,8,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,201,99,201,1,Netherlands,Leiden,1624-07-21,3,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,202,99,202,1,Netherlands,Leiden,1624-07-22,2,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,203,99,203,1,Netherlands,Leiden,1624-07-23,1,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,204,99,204,1,Netherlands,Leiden,1624-07-24,13,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,205,99,205,1,Netherlands,Leiden,1624-07-25,13,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,206,99,206,1,Netherlands,Leiden,1624-07-26,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,207,99,207,1,Netherlands,Leiden,1624-07-27,8,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,208,99,208,1,Netherlands,Leiden,1624-07-28,11,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,209,99,209,1,Netherlands,Leiden,1624-07-29,4,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,210,99,210,1,Netherlands,Leiden,1624-07-30,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,211,99,211,1,Netherlands,Leiden,1624-07-31,8,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,212,99,212,1,Netherlands,Leiden,1624-08-01,8,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,213,99,213,1,Netherlands,Leiden,1624-08-02,19,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,214,99,214,1,Netherlands,Leiden,1624-08-03,6,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,215,99,215,1,Netherlands,Leiden,1624-08-04,16,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,216,99,216,1,Netherlands,Leiden,1624-08-05,11,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,217,99,217,1,Netherlands,Leiden,1624-08-06,9,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,218,99,218,1,Netherlands,Leiden,1624-08-07,11,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,219,99,219,1,Netherlands,Leiden,1624-08-08,20,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,220,99,220,1,Netherlands,Leiden,1624-08-09,23,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,221,99,221,1,Netherlands,Leiden,1624-08-10,14,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,222,99,222,1,Netherlands,Leiden,1624-08-11,14,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,223,99,223,1,Netherlands,Leiden,1624-08-12,10,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,224,99,224,1,Netherlands,Leiden,1624-08-13,13,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,225,99,225,1,Netherlands,Leiden,1624-08-14,9,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,226,99,226,1,Netherlands,Leiden,1624-08-15,13,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,227,99,227,1,Netherlands,Leiden,1624-08-16,9,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,228,99,228,1,Netherlands,Leiden,1624-08-17,14,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,229,99,229,1,Netherlands,Leiden,1624-08-18,26,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,230,99,230,1,Netherlands,Leiden,1624-08-19,19,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,231,99,231,1,Netherlands,Leiden,1624-08-20,24,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,232,99,232,1,Netherlands,Leiden,1624-08-21,28,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,233,99,233,1,Netherlands,Leiden,1624-08-22,24,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,234,99,234,1,Netherlands,Leiden,1624-08-23,13,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,235,99,235,1,Netherlands,Leiden,1624-08-24,13,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,236,99,236,1,Netherlands,Leiden,1624-08-25,18,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,237,99,237,1,Netherlands,Leiden,1624-08-26,21,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,238,99,238,1,Netherlands,Leiden,1624-08-27,20,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,239,99,239,1,Netherlands,Leiden,1624-08-28,29,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,240,99,240,1,Netherlands,Leiden,1624-08-29,23,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,241,99,241,1,Netherlands,Leiden,1624-08-30,27,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,242,99,242,1,Netherlands,Leiden,1624-08-31,24,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,243,99,243,1,Netherlands,Leiden,1624-09-01,33,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,244,99,244,1,Netherlands,Leiden,1624-09-02,36,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,245,99,245,1,Netherlands,Leiden,1624-09-03,52,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,246,99,246,1,Netherlands,Leiden,1624-09-04,24,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,247,99,247,1,Netherlands,Leiden,1624-09-05,32,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,248,99,248,1,Netherlands,Leiden,1624-09-06,42,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,249,99,249,1,Netherlands,Leiden,1624-09-07,12,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,250,99,250,1,Netherlands,Leiden,1624-09-08,40,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,251,99,251,1,Netherlands,Leiden,1624-09-09,36,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,252,99,252,1,Netherlands,Leiden,1624-09-10,38,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,253,99,253,1,Netherlands,Leiden,1624-09-11,43,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,254,99,254,1,Netherlands,Leiden,1624-09-12,37,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,255,99,255,1,Netherlands,Leiden,1624-09-13,47,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,256,99,256,1,Netherlands,Leiden,1624-09-14,37,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,257,99,257,1,Netherlands,Leiden,1624-09-15,44,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,258,99,258,1,Netherlands,Leiden,1624-09-16,40,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,259,99,259,1,Netherlands,Leiden,1624-09-17,33,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,260,99,260,1,Netherlands,Leiden,1624-09-18,42,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
63,261,99,261,1,Netherlands,Leiden,1624-09-19,36,1624,1625,all-cause mortality,daily,gregorian,table,counts,52.15363,4.49381,,,Curtis 2016
